zeme;datum;pocet
Kosovo;2020-03-15;    2
Kosovo;2020-03-16;    2
Kosovo;2020-03-17;    2
Canada;2020-01-22;    0
Canada;2020-01-23;    0
Canada;2020-01-24;    0
Canada;2020-01-25;    0
Canada;2020-01-26;    0
Canada;2020-01-27;    0
Canada;2020-01-28;    0
Canada;2020-01-29;    0
Canada;2020-01-30;    0
Canada;2020-01-31;    0
Canada;2020-02-01;    0
Canada;2020-02-02;    0
Canada;2020-02-03;    0
Canada;2020-02-04;    0
Canada;2020-02-05;    0
Canada;2020-02-06;    0
Canada;2020-02-07;    0
Canada;2020-02-08;    0
Canada;2020-02-09;    0
Canada;2020-02-10;    0
Canada;2020-02-11;    0
Canada;2020-02-12;    0
Canada;2020-02-13;    0
Canada;2020-02-14;    0
Canada;2020-02-15;    0
Canada;2020-02-16;    0
Canada;2020-02-17;    0
Canada;2020-02-18;    0
Canada;2020-02-19;    0
Canada;2020-02-20;    0
Canada;2020-02-21;    0
Canada;2020-02-22;    0
Canada;2020-02-23;    0
Canada;2020-02-24;    0
Canada;2020-02-25;    0
Canada;2020-02-26;    0
Canada;2020-02-27;    0
Canada;2020-02-28;    0
Canada;2020-02-29;    0
Canada;2020-03-01;    0
Canada;2020-03-02;    0
Canada;2020-03-03;    0
Canada;2020-03-04;    0
Canada;2020-03-05;    0
Canada;2020-03-06;    0
Canada;2020-03-07;    0
Canada;2020-03-08;    0
Canada;2020-03-09;    0
Canada;2020-03-10;    0
Canada;2020-03-11;    0
Canada;2020-03-12;    0
Canada;2020-03-13;    0
Canada;2020-03-14;    0
Canada;2020-03-15;    1
Canada;2020-03-16;    1
Canada;2020-03-17;    3
Canada;2020-01-22;    0
Canada;2020-01-23;    0
Canada;2020-01-24;    0
Canada;2020-01-25;    0
Canada;2020-01-26;    0
Canada;2020-01-27;    0
Canada;2020-01-28;    0
Canada;2020-01-29;    0
Canada;2020-01-30;    0
Canada;2020-01-31;    0
Canada;2020-02-01;    0
Canada;2020-02-02;    0
Canada;2020-02-03;    0
Canada;2020-02-04;    0
Canada;2020-02-05;    0
Canada;2020-02-06;    0
Canada;2020-02-07;    0
Canada;2020-02-08;    0
Canada;2020-02-09;    0
Canada;2020-02-10;    0
Canada;2020-02-11;    0
Canada;2020-02-12;    0
Canada;2020-02-13;    0
Canada;2020-02-14;    0
Canada;2020-02-15;    0
Canada;2020-02-16;    0
Canada;2020-02-17;    0
Canada;2020-02-18;    0
Canada;2020-02-19;    0
Canada;2020-02-20;    0
Canada;2020-02-21;    0
Canada;2020-02-22;    0
Canada;2020-02-23;    0
Canada;2020-02-24;    0
Canada;2020-02-25;    0
Canada;2020-02-26;    0
Canada;2020-02-27;    0
Canada;2020-02-28;    0
Canada;2020-02-29;    0
Canada;2020-03-01;    0
Canada;2020-03-02;    0
Canada;2020-03-03;    0
Canada;2020-03-04;    0
Canada;2020-03-05;    0
Canada;2020-03-06;    0
Canada;2020-03-07;    0
Canada;2020-03-08;    0
Canada;2020-03-09;    0
Canada;2020-03-10;    0
Canada;2020-03-11;    0
Canada;2020-03-12;    0
Canada;2020-03-13;    0
Canada;2020-03-14;    0
Canada;2020-03-15;    1
Canada;2020-03-16;    1
Canada;2020-03-17;    1
Central African Republic;2020-01-22;    0
Central African Republic;2020-01-23;    0
Central African Republic;2020-01-24;    0
Central African Republic;2020-01-25;    0
Central African Republic;2020-01-26;    0
Central African Republic;2020-01-27;    0
Central African Republic;2020-01-28;    0
Central African Republic;2020-01-29;    0
Central African Republic;2020-01-30;    0
Central African Republic;2020-01-31;    0
Central African Republic;2020-02-01;    0
Central African Republic;2020-02-02;    0
Central African Republic;2020-02-03;    0
Central African Republic;2020-02-04;    0
Central African Republic;2020-02-05;    0
Central African Republic;2020-02-06;    0
Central African Republic;2020-02-07;    0
Central African Republic;2020-02-08;    0
Central African Republic;2020-02-09;    0
Central African Republic;2020-02-10;    0
Central African Republic;2020-02-11;    0
Central African Republic;2020-02-12;    0
Central African Republic;2020-02-13;    0
Central African Republic;2020-02-14;    0
Central African Republic;2020-02-15;    0
Central African Republic;2020-02-16;    0
Central African Republic;2020-02-17;    0
Central African Republic;2020-02-18;    0
Central African Republic;2020-02-19;    0
Central African Republic;2020-02-20;    0
Central African Republic;2020-02-21;    0
Central African Republic;2020-02-22;    0
Central African Republic;2020-02-23;    0
Central African Republic;2020-02-24;    0
Central African Republic;2020-02-25;    0
Central African Republic;2020-02-26;    0
Central African Republic;2020-02-27;    0
Central African Republic;2020-02-28;    0
Central African Republic;2020-02-29;    0
Central African Republic;2020-03-01;    0
Central African Republic;2020-03-02;    0
Central African Republic;2020-03-03;    0
Central African Republic;2020-03-04;    0
Central African Republic;2020-03-05;    0
Central African Republic;2020-03-06;    0
Central African Republic;2020-03-07;    0
Central African Republic;2020-03-08;    0
Central African Republic;2020-03-09;    0
Central African Republic;2020-03-10;    0
Central African Republic;2020-03-11;    0
Central African Republic;2020-03-12;    0
Central African Republic;2020-03-13;    0
Central African Republic;2020-03-14;    0
Central African Republic;2020-03-15;    1
Central African Republic;2020-03-16;    1
Central African Republic;2020-03-17;    1
Congo (Brazzaville);2020-01-22;    0
Congo (Brazzaville);2020-01-23;    0
Congo (Brazzaville);2020-01-24;    0
Congo (Brazzaville);2020-01-25;    0
Congo (Brazzaville);2020-01-26;    0
Congo (Brazzaville);2020-01-27;    0
Congo (Brazzaville);2020-01-28;    0
Congo (Brazzaville);2020-01-29;    0
Congo (Brazzaville);2020-01-30;    0
Congo (Brazzaville);2020-01-31;    0
Congo (Brazzaville);2020-02-01;    0
Congo (Brazzaville);2020-02-02;    0
Congo (Brazzaville);2020-02-03;    0
Congo (Brazzaville);2020-02-04;    0
Congo (Brazzaville);2020-02-05;    0
Congo (Brazzaville);2020-02-06;    0
Congo (Brazzaville);2020-02-07;    0
Congo (Brazzaville);2020-02-08;    0
Congo (Brazzaville);2020-02-09;    0
Congo (Brazzaville);2020-02-10;    0
Congo (Brazzaville);2020-02-11;    0
Congo (Brazzaville);2020-02-12;    0
Congo (Brazzaville);2020-02-13;    0
Congo (Brazzaville);2020-02-14;    0
Congo (Brazzaville);2020-02-15;    0
Congo (Brazzaville);2020-02-16;    0
Congo (Brazzaville);2020-02-17;    0
Congo (Brazzaville);2020-02-18;    0
Congo (Brazzaville);2020-02-19;    0
Congo (Brazzaville);2020-02-20;    0
Congo (Brazzaville);2020-02-21;    0
Congo (Brazzaville);2020-02-22;    0
Congo (Brazzaville);2020-02-23;    0
Congo (Brazzaville);2020-02-24;    0
Congo (Brazzaville);2020-02-25;    0
Congo (Brazzaville);2020-02-26;    0
Congo (Brazzaville);2020-02-27;    0
Congo (Brazzaville);2020-02-28;    0
Congo (Brazzaville);2020-02-29;    0
Congo (Brazzaville);2020-03-01;    0
Congo (Brazzaville);2020-03-02;    0
Congo (Brazzaville);2020-03-03;    0
Congo (Brazzaville);2020-03-04;    0
Congo (Brazzaville);2020-03-05;    0
Congo (Brazzaville);2020-03-06;    0
Congo (Brazzaville);2020-03-07;    0
Congo (Brazzaville);2020-03-08;    0
Congo (Brazzaville);2020-03-09;    0
Congo (Brazzaville);2020-03-10;    0
Congo (Brazzaville);2020-03-11;    0
Congo (Brazzaville);2020-03-12;    0
Congo (Brazzaville);2020-03-13;    0
Congo (Brazzaville);2020-03-14;    0
Congo (Brazzaville);2020-03-15;    1
Congo (Brazzaville);2020-03-16;    1
Congo (Brazzaville);2020-03-17;    1
Equatorial Guinea;2020-01-22;    0
Equatorial Guinea;2020-01-23;    0
Equatorial Guinea;2020-01-24;    0
Equatorial Guinea;2020-01-25;    0
Equatorial Guinea;2020-01-26;    0
Equatorial Guinea;2020-01-27;    0
Equatorial Guinea;2020-01-28;    0
Equatorial Guinea;2020-01-29;    0
Equatorial Guinea;2020-01-30;    0
Equatorial Guinea;2020-01-31;    0
Equatorial Guinea;2020-02-01;    0
Equatorial Guinea;2020-02-02;    0
Equatorial Guinea;2020-02-03;    0
Equatorial Guinea;2020-02-04;    0
Equatorial Guinea;2020-02-05;    0
Equatorial Guinea;2020-02-06;    0
Equatorial Guinea;2020-02-07;    0
Equatorial Guinea;2020-02-08;    0
Equatorial Guinea;2020-02-09;    0
Equatorial Guinea;2020-02-10;    0
Equatorial Guinea;2020-02-11;    0
Equatorial Guinea;2020-02-12;    0
Equatorial Guinea;2020-02-13;    0
Equatorial Guinea;2020-02-14;    0
Equatorial Guinea;2020-02-15;    0
Equatorial Guinea;2020-02-16;    0
Equatorial Guinea;2020-02-17;    0
Equatorial Guinea;2020-02-18;    0
Equatorial Guinea;2020-02-19;    0
Equatorial Guinea;2020-02-20;    0
Equatorial Guinea;2020-02-21;    0
Equatorial Guinea;2020-02-22;    0
Equatorial Guinea;2020-02-23;    0
Equatorial Guinea;2020-02-24;    0
Equatorial Guinea;2020-02-25;    0
Equatorial Guinea;2020-02-26;    0
Equatorial Guinea;2020-02-27;    0
Equatorial Guinea;2020-02-28;    0
Equatorial Guinea;2020-02-29;    0
Equatorial Guinea;2020-03-01;    0
Equatorial Guinea;2020-03-02;    0
Equatorial Guinea;2020-03-03;    0
Equatorial Guinea;2020-03-04;    0
Equatorial Guinea;2020-03-05;    0
Equatorial Guinea;2020-03-06;    0
Equatorial Guinea;2020-03-07;    0
Equatorial Guinea;2020-03-08;    0
Equatorial Guinea;2020-03-09;    0
Equatorial Guinea;2020-03-10;    0
Equatorial Guinea;2020-03-11;    0
Equatorial Guinea;2020-03-12;    0
Equatorial Guinea;2020-03-13;    0
Equatorial Guinea;2020-03-14;    0
Equatorial Guinea;2020-03-15;    1
Equatorial Guinea;2020-03-16;    1
Equatorial Guinea;2020-03-17;    1
France;2020-01-22;    0
France;2020-01-23;    0
France;2020-01-24;    0
France;2020-01-25;    0
France;2020-01-26;    0
France;2020-01-27;    0
France;2020-01-28;    0
France;2020-01-29;    0
France;2020-01-30;    0
France;2020-01-31;    0
France;2020-02-01;    0
France;2020-02-02;    0
France;2020-02-03;    0
France;2020-02-04;    0
France;2020-02-05;    0
France;2020-02-06;    0
France;2020-02-07;    0
France;2020-02-08;    0
France;2020-02-09;    0
France;2020-02-10;    0
France;2020-02-11;    0
France;2020-02-12;    0
France;2020-02-13;    0
France;2020-02-14;    0
France;2020-02-15;    0
France;2020-02-16;    0
France;2020-02-17;    0
France;2020-02-18;    0
France;2020-02-19;    0
France;2020-02-20;    0
France;2020-02-21;    0
France;2020-02-22;    0
France;2020-02-23;    0
France;2020-02-24;    0
France;2020-02-25;    0
France;2020-02-26;    0
France;2020-02-27;    0
France;2020-02-28;    0
France;2020-02-29;    0
France;2020-03-01;    0
France;2020-03-02;    0
France;2020-03-03;    0
France;2020-03-04;    0
France;2020-03-05;    0
France;2020-03-06;    0
France;2020-03-07;    0
France;2020-03-08;    0
France;2020-03-09;    0
France;2020-03-10;    0
France;2020-03-11;    0
France;2020-03-12;    0
France;2020-03-13;    0
France;2020-03-14;    0
France;2020-03-15;    1
France;2020-03-16;    1
France;2020-03-17;    1
Uzbekistan;2020-01-22;    0
Uzbekistan;2020-01-23;    0
Uzbekistan;2020-01-24;    0
Uzbekistan;2020-01-25;    0
Uzbekistan;2020-01-26;    0
Uzbekistan;2020-01-27;    0
Uzbekistan;2020-01-28;    0
Uzbekistan;2020-01-29;    0
Uzbekistan;2020-01-30;    0
Uzbekistan;2020-01-31;    0
Uzbekistan;2020-02-01;    0
Uzbekistan;2020-02-02;    0
Uzbekistan;2020-02-03;    0
Uzbekistan;2020-02-04;    0
Uzbekistan;2020-02-05;    0
Uzbekistan;2020-02-06;    0
Uzbekistan;2020-02-07;    0
Uzbekistan;2020-02-08;    0
Uzbekistan;2020-02-09;    0
Uzbekistan;2020-02-10;    0
Uzbekistan;2020-02-11;    0
Uzbekistan;2020-02-12;    0
Uzbekistan;2020-02-13;    0
Uzbekistan;2020-02-14;    0
Uzbekistan;2020-02-15;    0
Uzbekistan;2020-02-16;    0
Uzbekistan;2020-02-17;    0
Uzbekistan;2020-02-18;    0
Uzbekistan;2020-02-19;    0
Uzbekistan;2020-02-20;    0
Uzbekistan;2020-02-21;    0
Uzbekistan;2020-02-22;    0
Uzbekistan;2020-02-23;    0
Uzbekistan;2020-02-24;    0
Uzbekistan;2020-02-25;    0
Uzbekistan;2020-02-26;    0
Uzbekistan;2020-02-27;    0
Uzbekistan;2020-02-28;    0
Uzbekistan;2020-02-29;    0
Uzbekistan;2020-03-01;    0
Uzbekistan;2020-03-02;    0
Uzbekistan;2020-03-03;    0
Uzbekistan;2020-03-04;    0
Uzbekistan;2020-03-05;    0
Uzbekistan;2020-03-06;    0
Uzbekistan;2020-03-07;    0
Uzbekistan;2020-03-08;    0
Uzbekistan;2020-03-09;    0
Uzbekistan;2020-03-10;    0
Uzbekistan;2020-03-11;    0
Uzbekistan;2020-03-12;    0
Uzbekistan;2020-03-13;    0
Uzbekistan;2020-03-14;    0
Uzbekistan;2020-03-15;    1
Uzbekistan;2020-03-16;    6
Uzbekistan;2020-03-17;   10
Netherlands;2020-01-22;    0
Netherlands;2020-01-23;    0
Netherlands;2020-01-24;    0
Netherlands;2020-01-25;    0
Netherlands;2020-01-26;    0
Netherlands;2020-01-27;    0
Netherlands;2020-01-28;    0
Netherlands;2020-01-29;    0
Netherlands;2020-01-30;    0
Netherlands;2020-01-31;    0
Netherlands;2020-02-01;    0
Netherlands;2020-02-02;    0
Netherlands;2020-02-03;    0
Netherlands;2020-02-04;    0
Netherlands;2020-02-05;    0
Netherlands;2020-02-06;    0
Netherlands;2020-02-07;    0
Netherlands;2020-02-08;    0
Netherlands;2020-02-09;    0
Netherlands;2020-02-10;    0
Netherlands;2020-02-11;    0
Netherlands;2020-02-12;    0
Netherlands;2020-02-13;    0
Netherlands;2020-02-14;    0
Netherlands;2020-02-15;    0
Netherlands;2020-02-16;    0
Netherlands;2020-02-17;    0
Netherlands;2020-02-18;    0
Netherlands;2020-02-19;    0
Netherlands;2020-02-20;    0
Netherlands;2020-02-21;    0
Netherlands;2020-02-22;    0
Netherlands;2020-02-23;    0
Netherlands;2020-02-24;    0
Netherlands;2020-02-25;    0
Netherlands;2020-02-26;    0
Netherlands;2020-02-27;    1
Netherlands;2020-02-28;    1
Netherlands;2020-02-29;    6
Netherlands;2020-03-01;   10
Netherlands;2020-03-02;   18
Netherlands;2020-03-03;   24
Netherlands;2020-03-04;   38
Netherlands;2020-03-05;   82
Netherlands;2020-03-06;  128
Netherlands;2020-03-07;  188
Netherlands;2020-03-08;  265
Netherlands;2020-03-09;  321
Netherlands;2020-03-10;  382
Netherlands;2020-03-11;  503
Netherlands;2020-03-12;  503
Netherlands;2020-03-13;  804
Netherlands;2020-03-14;  959
Netherlands;2020-03-15; 1135
Netherlands;2020-03-16; 1413
Netherlands;2020-03-17; 1705
Canada;2020-01-22;    0
Canada;2020-01-23;    0
Canada;2020-01-24;    0
Canada;2020-01-25;    0
Canada;2020-01-26;    0
Canada;2020-01-27;    0
Canada;2020-01-28;    0
Canada;2020-01-29;    0
Canada;2020-01-30;    0
Canada;2020-01-31;    0
Canada;2020-02-01;    0
Canada;2020-02-02;    0
Canada;2020-02-03;    0
Canada;2020-02-04;    0
Canada;2020-02-05;    0
Canada;2020-02-06;    0
Canada;2020-02-07;    0
Canada;2020-02-08;    0
Canada;2020-02-09;    0
Canada;2020-02-10;    0
Canada;2020-02-11;    0
Canada;2020-02-12;    0
Canada;2020-02-13;    0
Canada;2020-02-14;    0
Canada;2020-02-15;    0
Canada;2020-02-16;    0
Canada;2020-02-17;    0
Canada;2020-02-18;    0
Canada;2020-02-19;    0
Canada;2020-02-20;    0
Canada;2020-02-21;    0
Canada;2020-02-22;    0
Canada;2020-02-23;    0
Canada;2020-02-24;    0
Canada;2020-02-25;    0
Canada;2020-02-26;    0
Canada;2020-02-27;    0
Canada;2020-02-28;    0
Canada;2020-02-29;    0
Canada;2020-03-01;    0
Canada;2020-03-02;    0
Canada;2020-03-03;    0
Canada;2020-03-04;    0
Canada;2020-03-05;    0
Canada;2020-03-06;    0
Canada;2020-03-07;    0
Canada;2020-03-08;    0
Canada;2020-03-09;    0
Canada;2020-03-10;    0
Canada;2020-03-11;    0
Canada;2020-03-12;    0
Canada;2020-03-13;    0
Canada;2020-03-14;    0
Canada;2020-03-15;    0
Canada;2020-03-16;    5
Canada;2020-03-17;    7
France;2020-01-22;    0
France;2020-01-23;    0
France;2020-01-24;    0
France;2020-01-25;    0
France;2020-01-26;    0
France;2020-01-27;    0
France;2020-01-28;    0
France;2020-01-29;    0
France;2020-01-30;    0
France;2020-01-31;    0
France;2020-02-01;    0
France;2020-02-02;    0
France;2020-02-03;    0
France;2020-02-04;    0
France;2020-02-05;    0
France;2020-02-06;    0
France;2020-02-07;    0
France;2020-02-08;    0
France;2020-02-09;    0
France;2020-02-10;    0
France;2020-02-11;    0
France;2020-02-12;    0
France;2020-02-13;    0
France;2020-02-14;    0
France;2020-02-15;    0
France;2020-02-16;    0
France;2020-02-17;    0
France;2020-02-18;    0
France;2020-02-19;    0
France;2020-02-20;    0
France;2020-02-21;    0
France;2020-02-22;    0
France;2020-02-23;    0
France;2020-02-24;    0
France;2020-02-25;    0
France;2020-02-26;    0
France;2020-02-27;    0
France;2020-02-28;    0
France;2020-02-29;    0
France;2020-03-01;    0
France;2020-03-02;    0
France;2020-03-03;    0
France;2020-03-04;    0
France;2020-03-05;    0
France;2020-03-06;    0
France;2020-03-07;    0
France;2020-03-08;    0
France;2020-03-09;    0
France;2020-03-10;    0
France;2020-03-11;    0
France;2020-03-12;    0
France;2020-03-13;    1
France;2020-03-14;    1
France;2020-03-15;    3
France;2020-03-16;    6
France;2020-03-17;   18
Benin;2020-01-22;    0
Benin;2020-01-23;    0
Benin;2020-01-24;    0
Benin;2020-01-25;    0
Benin;2020-01-26;    0
Benin;2020-01-27;    0
Benin;2020-01-28;    0
Benin;2020-01-29;    0
Benin;2020-01-30;    0
Benin;2020-01-31;    0
Benin;2020-02-01;    0
Benin;2020-02-02;    0
Benin;2020-02-03;    0
Benin;2020-02-04;    0
Benin;2020-02-05;    0
Benin;2020-02-06;    0
Benin;2020-02-07;    0
Benin;2020-02-08;    0
Benin;2020-02-09;    0
Benin;2020-02-10;    0
Benin;2020-02-11;    0
Benin;2020-02-12;    0
Benin;2020-02-13;    0
Benin;2020-02-14;    0
Benin;2020-02-15;    0
Benin;2020-02-16;    0
Benin;2020-02-17;    0
Benin;2020-02-18;    0
Benin;2020-02-19;    0
Benin;2020-02-20;    0
Benin;2020-02-21;    0
Benin;2020-02-22;    0
Benin;2020-02-23;    0
Benin;2020-02-24;    0
Benin;2020-02-25;    0
Benin;2020-02-26;    0
Benin;2020-02-27;    0
Benin;2020-02-28;    0
Benin;2020-02-29;    0
Benin;2020-03-01;    0
Benin;2020-03-02;    0
Benin;2020-03-03;    0
Benin;2020-03-04;    0
Benin;2020-03-05;    0
Benin;2020-03-06;    0
Benin;2020-03-07;    0
Benin;2020-03-08;    0
Benin;2020-03-09;    0
Benin;2020-03-10;    0
Benin;2020-03-11;    0
Benin;2020-03-12;    0
Benin;2020-03-13;    0
Benin;2020-03-14;    0
Benin;2020-03-15;    0
Benin;2020-03-16;    1
Benin;2020-03-17;    1
Greenland;2020-01-22;    0
Greenland;2020-01-23;    0
Greenland;2020-01-24;    0
Greenland;2020-01-25;    0
Greenland;2020-01-26;    0
Greenland;2020-01-27;    0
Greenland;2020-01-28;    0
Greenland;2020-01-29;    0
Greenland;2020-01-30;    0
Greenland;2020-01-31;    0
Greenland;2020-02-01;    0
Greenland;2020-02-02;    0
Greenland;2020-02-03;    0
Greenland;2020-02-04;    0
Greenland;2020-02-05;    0
Greenland;2020-02-06;    0
Greenland;2020-02-07;    0
Greenland;2020-02-08;    0
Greenland;2020-02-09;    0
Greenland;2020-02-10;    0
Greenland;2020-02-11;    0
Greenland;2020-02-12;    0
Greenland;2020-02-13;    0
Greenland;2020-02-14;    0
Greenland;2020-02-15;    0
Greenland;2020-02-16;    0
Greenland;2020-02-17;    0
Greenland;2020-02-18;    0
Greenland;2020-02-19;    0
Greenland;2020-02-20;    0
Greenland;2020-02-21;    0
Greenland;2020-02-22;    0
Greenland;2020-02-23;    0
Greenland;2020-02-24;    0
Greenland;2020-02-25;    0
Greenland;2020-02-26;    0
Greenland;2020-02-27;    0
Greenland;2020-02-28;    0
Greenland;2020-02-29;    0
Greenland;2020-03-01;    0
Greenland;2020-03-02;    0
Greenland;2020-03-03;    0
Greenland;2020-03-04;    0
Greenland;2020-03-05;    0
Greenland;2020-03-06;    0
Greenland;2020-03-07;    0
Greenland;2020-03-08;    0
Greenland;2020-03-09;    0
Greenland;2020-03-10;    0
Greenland;2020-03-11;    0
Greenland;2020-03-12;    0
Greenland;2020-03-13;    0
Greenland;2020-03-14;    0
Greenland;2020-03-15;    0
Greenland;2020-03-16;    1
Greenland;2020-03-17;    1
Liberia;2020-01-22;    0
Liberia;2020-01-23;    0
Liberia;2020-01-24;    0
Liberia;2020-01-25;    0
Liberia;2020-01-26;    0
Liberia;2020-01-27;    0
Liberia;2020-01-28;    0
Liberia;2020-01-29;    0
Liberia;2020-01-30;    0
Liberia;2020-01-31;    0
Liberia;2020-02-01;    0
Liberia;2020-02-02;    0
Liberia;2020-02-03;    0
Liberia;2020-02-04;    0
Liberia;2020-02-05;    0
Liberia;2020-02-06;    0
Liberia;2020-02-07;    0
Liberia;2020-02-08;    0
Liberia;2020-02-09;    0
Liberia;2020-02-10;    0
Liberia;2020-02-11;    0
Liberia;2020-02-12;    0
Liberia;2020-02-13;    0
Liberia;2020-02-14;    0
Liberia;2020-02-15;    0
Liberia;2020-02-16;    0
Liberia;2020-02-17;    0
Liberia;2020-02-18;    0
Liberia;2020-02-19;    0
Liberia;2020-02-20;    0
Liberia;2020-02-21;    0
Liberia;2020-02-22;    0
Liberia;2020-02-23;    0
Liberia;2020-02-24;    0
Liberia;2020-02-25;    0
Liberia;2020-02-26;    0
Liberia;2020-02-27;    0
Liberia;2020-02-28;    0
Liberia;2020-02-29;    0
Liberia;2020-03-01;    0
Liberia;2020-03-02;    0
Liberia;2020-03-03;    0
Liberia;2020-03-04;    0
Liberia;2020-03-05;    0
Liberia;2020-03-06;    0
Liberia;2020-03-07;    0
Liberia;2020-03-08;    0
Liberia;2020-03-09;    0
Liberia;2020-03-10;    0
Liberia;2020-03-11;    0
Liberia;2020-03-12;    0
Liberia;2020-03-13;    0
Liberia;2020-03-14;    0
Liberia;2020-03-15;    0
Liberia;2020-03-16;    1
Liberia;2020-03-17;    1
Netherlands;2020-01-22;    0
Netherlands;2020-01-23;    0
Netherlands;2020-01-24;    0
Netherlands;2020-01-25;    0
Netherlands;2020-01-26;    0
Netherlands;2020-01-27;    0
Netherlands;2020-01-28;    0
Netherlands;2020-01-29;    0
Netherlands;2020-01-30;    0
Netherlands;2020-01-31;    0
Netherlands;2020-02-01;    0
Netherlands;2020-02-02;    0
Netherlands;2020-02-03;    0
Netherlands;2020-02-04;    0
Netherlands;2020-02-05;    0
Netherlands;2020-02-06;    0
Netherlands;2020-02-07;    0
Netherlands;2020-02-08;    0
Netherlands;2020-02-09;    0
Netherlands;2020-02-10;    0
Netherlands;2020-02-11;    0
Netherlands;2020-02-12;    0
